Token,Language,POS,NE,Lemma,Anglicism
oro,,NOUN,O,orar,
y,CONJ,CONJ,O,y,No
es,AUX,AUX,O,ser,No
comida,,NOUN,O,comer,
para,ADP,ADP,O,parir,No
focas,,ADJ,O,foca,
"""",PUNCT,PUNCT,O,"""",No
",",PUNCT,PUNCT,O,",",No
"""",PUNCT,PUNCT,O,"""",No
El,DET,DET,B,El,No
sushi,Name Entity,NOUN,I,sushi,No
es,AUX,AUX,I,ser,No
horrible,Name Entity,ADJ,I,horrible,No
y,CONJ,CONJ,O,y,No
no,ADV,ADV,O,no,No
se,PRON,PRON,O,se,No
dan,Stop Word,VERB,O,dar,No
cuenta,Stop Word,NOUN,O,contar,No
porque,SCONJ,SCONJ,O,porque,No
está,AUX,AUX,O,estar,No
de,ADP,ADP,O,de,No
moda,,NOUN,O,moda,
.,PUNCT,PUNCT,O,.,No
Si,SCONJ,SCONJ,B,Si,No
en,ADP,ADP,I,en,No
Palermo,PROPN,PROPN,B,Palermo,No
les,PRON,PRON,O,les,No
enrollaran,,VERB,O,enrollar,
bosta,,NOUN,O,bosta,
de,ADP,ADP,O,de,No
caballo,,NOUN,O,caballo,
dirían,,VERB,O,decir,
que,PRON,PRON,O,que,No
es,AUX,AUX,O,ser,No
exquisita,,NOUN,O,exquisito,
sólo,ADV,ADV,O,sólo,No
porque,SCONJ,SCONJ,O,porque,No
está,Stop Word,VERB,O,estar,No
en,ADP,ADP,O,en,No
Palermo,PROPN,PROPN,B,Palermo,No
"""",PUNCT,PUNCT,O,"""",No
",",PUNCT,PUNCT,O,",",No
son,AUX,AUX,O,ser,No
comentarios,,NOUN,O,comentario,
que,PRON,PRON,O,que,No
se,PRON,PRON,O,se,No
reproducen,,VERB,O,reproducir,
",",PUNCT,PUNCT,O,",",No
con,ADP,ADP,O,con,No
más,ADV,ADV,O,más,No
o,CONJ,CONJ,O,o,No
menos,ADV,ADV,O,menos,No
rabia,,ADJ,O,rabiar,
",",PUNCT,PUNCT,O,",",No
en,ADP,ADP,O,en,No
casi,ADV,ADV,O,casi,No
todas,DET,DET,O,todo,No
las,DET,DET,O,los,No
notas,,NOUN,O,noto,
sobre,ADP,ADP,O,sobrar,No
sushi,,NOUN,O,sushi,
.,PUNCT,PUNCT,O,.,No
Lo,DET,DET,B,Lo,No
mismo,PRON,PRON,I,mismo,No
sucede,,VERB,O,suceder,
con,ADP,ADP,O,con,No
algunos,DET,DET,O,alguno,No
términos,,NOUN,O,término,
nuevos,Stop Word,ADJ,O,nuevo,No
.,PUNCT,PUNCT,O,.,No
En,ADP,ADP,B,En,No
todas,DET,DET,I,todo,No
las,DET,DET,I,los,No
notas,Name Entity,NOUN,I,noto,No
sobre,ADP,ADP,O,sobrar,No
cupcakes,,NOUN,O,cupcakes,
hay,AUX,AUX,O,haber,No
unos,PRON,PRON,O,uno,No
cinco,NUM,NUM,O,cincar,No
o,CONJ,CONJ,O,o,No
seis,NUM,NUM,O,seis,No
detractores,,NOUN,O,detractor,
exigiendo,AUX,AUX,O,exigir,No
que,SCONJ,SCONJ,O,que,No
le,PRON,PRON,O,le,No
digan,,VERB,O,decir,
"""",PUNCT,PUNCT,O,"""",No
tortitas,,NOUN,O,tortita,
decoradas,,ADJ,O,decorar,
"""",PUNCT,PUNCT,O,"""",No
o,CONJ,CONJ,O,o,No
"""",PUNCT,PUNCT,O,"""",No
madalenas,,ADJ,O,madalenas,
"""",PUNCT,PUNCT,O,"""",No
a,ADP,ADP,O,a,No
estas,DET,DET,O,este,No
especialidades,,NOUN,O,especialidad,
.,PUNCT,PUNCT,O,.,No
Los,DET,DET,B,Los,No
anglicismos,Name Entity,VERB,I,anglicismo,No
",",PUNCT,PUNCT,O,",",No
al,ADP,ADP,O,al,No
parecer,,NOUN,O,parecer,
",",PUNCT,PUNCT,O,",",No
enojan,,VERB,O,enojar,
muchísimo,ADV,ADV,O,muchísimo,No
a,ADP,ADP,O,a,No
los,DET,DET,O,lo,No
lectores,,NOUN,O,lector,
.,PUNCT,PUNCT,O,.,No
No,ADV,ADV,B,No,No
pasa,Name Entity,VERB,I,paso,No
lo,DET,DET,I,el,No
mismo,PRON,PRON,I,mismo,No
con,ADP,ADP,O,con,No
los,DET,DET,O,lo,No
términos,,NOUN,O,término,
en,ADP,ADP,O,en,No
italiano,,NOUN,O,italiano,
:,PUNCT,PUNCT,O,:,No
se,PRON,PRON,O,se,No
puede,AUX,AUX,O,poder,No
decir,Stop Word,VERB,O,decir,No
spaghetti,,NOUN,O,spaghetti,
",",PUNCT,PUNCT,O,",",No
fusilli,,NOUN,O,fusilli,
",",PUNCT,PUNCT,O,",",No
lasagna,,ADJ,O,lasagna,
y,CONJ,CONJ,O,y,No
nadie,PRON,PRON,O,nadie,No
reclama,,VERB,O,reclamar,
que,SCONJ,SCONJ,O,que,No
se,PRON,PRON,O,se,No
diga,,VERB,O,decir,
"""",PUNCT,PUNCT,O,"""",No
fideo,,NOUN,O,fideo,
finito,,ADJ,O,finito,
"""",PUNCT,PUNCT,O,"""",No
o,CONJ,CONJ,O,o,No
"""",PUNCT,PUNCT,O,"""",No
pasta,,NOUN,O,pastar,
enroscada,,ADJ,O,enroscar,
"""",PUNCT,PUNCT,O,"""",No
.,PUNCT,PUNCT,O,.,No
Tampoco,ADV,ADV,B,Tampoco,No
hay,AUX,AUX,I,haber,No
tanto,DET,DET,I,tanto,No
encono,Name Entity,NOUN,I,enconar,No
con,ADP,ADP,O,con,No
los,DET,DET,O,lo,No
galicismos,,NOUN,O,galicismo,
.,PUNCT,PUNCT,O,.,No
¿,PUNCT,PUNCT,B,¿,No
O,CONJ,CONJ,I,O,No
conocen,,VERB,O,conocer,
a,ADP,ADP,O,a,No
alguien,PRON,PRON,O,alguien,No
que,PRON,PRON,O,que,No
haya,AUX,AUX,O,haber,No
pedido,,VERB,O,pedir,
renombrar,,VERB,O,renombrar,
a,ADP,ADP,O,a,No
la,DET,DET,O,lo,No
tradicional,,ADJ,O,tradicional,
salsa,,NOUN,O,salsa,
Velouté,PROPN,PROPN,B,Velouté,No
o,CONJ,CONJ,O,o,No
a,ADP,ADP,O,a,No
los,DET,DET,O,lo,No
fideos,,NOUN,O,fideo,
a,ADP,ADP,O,a,No
la,DET,DET,O,lo,No
Parisienne,PROPN,PROPN,B,Parisienne,No
para,ADP,ADP,O,parir,No
cuidar,,VERB,O,cuidar,
nuestras,DET,DET,O,nuestro,No
costumbres,,NOUN,O,costumbre,
?,PUNCT,PUNCT,O,?,No
El,DET,DET,B,El,No
italiano,Name Entity,NOUN,I,italiano,No
y,CONJ,CONJ,O,y,No
el,DET,DET,O,el,No
francés,,NOUN,O,francés,
no,ADV,ADV,O,no,No
se,PRON,PRON,O,se,No
viven,,VERB,O,vivir,
como,SCONJ,SCONJ,O,comer,No
amenazas,,NOUN,O,amenazar,
porque,SCONJ,SCONJ,O,porque,No
llegaron,,VERB,O,llegar,
a,ADP,ADP,O,a,No
la,DET,DET,O,lo,No
cocina,,NOUN,O,cocinar,
porteña,,ADJ,O,porteño,
hace,AUX,AUX,O,hacer,No
muchos,DET,DET,O,mucho,No
años,,NOUN,O,año,
y,CONJ,CONJ,O,y,No
el,DET,DET,O,el,No
comensal,,NOUN,O,comensal,
se,PRON,PRON,O,se,No
acostumbró,,VERB,O,acostumbrar,
a,ADP,ADP,O,a,No
verlos,,NOUN,O,verlos,
en,ADP,ADP,O,en,No
el,DET,DET,O,el,No
menú,,NOUN,O,menú,
.,PUNCT,PUNCT,O,.,No
A,ADP,ADP,B,A,No
esta,DET,DET,O,este,No
altura,,NOUN,O,altura,
",",PUNCT,PUNCT,O,",",No
ya,ADV,ADV,O,ya,No
sabemos,Stop Word,VERB,O,saber,No
que,SCONJ,SCONJ,O,que,No
usar,Stop Word,VERB,O,usar,No
la,DET,DET,O,lo,No
palabra,,NOUN,O,palabra,
"""",PUNCT,PUNCT,O,"""",No
mousse,,NOUN,O,mousse,
"""",PUNCT,PUNCT,O,"""",No
no,ADV,ADV,O,no,No
va,AUX,AUX,O,ir,No
a,ADP,ADP,O,a,No
matar,,VERB,O,matar,
ni,CONJ,CONJ,O,ni,No
erradicar,,VERB,O,erradicar,
el,DET,DET,O,el,No
flan,,NOUN,O,flan,
con,ADP,ADP,O,con,No
dulce,,NOUN,O,dulce,
de,ADP,ADP,O,de,No
leche,,NOUN,O,leche,
de,ADP,ADP,O,de,No
los,DET,DET,O,lo,No
restaurantes,,NOUN,O,restaurante,
.,PUNCT,PUNCT,O,.,No
Otra,DET,DET,B,Otra,No
cosa,,NOUN,O,coser,
que,PRON,PRON,O,que,No
también,ADV,ADV,O,también,No
genera,,VERB,O,generar,
polémica,,NOUN,O,polémico,
entre,ADP,ADP,O,entrar,No
los,DET,DET,O,lo,No
foristas,,NOUN,O,foristas,
conservadores,,ADJ,O,conservador,
es,AUX,AUX,O,ser,No
la,DET,DET,O,lo,No
incorporación,,NOUN,O,incorporación,
de,ADP,ADP,O,de,No
frutas,,NOUN,O,fruto,
y,CONJ,CONJ,O,y,No
verduras,,NOUN,O,verdura,
poco,ADV,ADV,O,poco,No
habituales,,ADJ,O,habitual,
al,ADP,ADP,O,al,No
mercado,,NOUN,O,mercar,
local,,ADJ,O,local,
.,PUNCT,PUNCT,O,.,No
Las,DET,DET,B,Las,No
trompadas,Name Entity,NOUN,I,trompada,No
que,PRON,PRON,O,que,No
reciben,,VERB,O,recibir,
la,DET,DET,O,lo,No
rúcula,,NOUN,O,rúcula,
silvestre,,ADJ,O,silvestre,
",",PUNCT,PUNCT,O,",",No
el,DET,DET,O,el,No
maracuyá,,NOUN,O,maracuyá,
",",PUNCT,PUNCT,O,",",No
o,CONJ,CONJ,O,o,No
las,DET,DET,O,los,No
incipientes,,NOUN,O,incipiente,
lychees,,ADJ,O,lychees,
en,ADP,ADP,O,en,No
nombre,,NOUN,O,nombrar,
de,ADP,ADP,O,de,No
la,DET,DET,O,lo,No
lechuga,,NOUN,O,lechuga,
criolla,,NOUN,O,criollo,
son,AUX,AUX,O,ser,No
cada,DET,DET,O,cada,No
vez,Stop Word,NOUN,O,vez,No
más,ADV,ADV,O,más,No
violentas,,ADJ,O,violento,
y,CONJ,CONJ,O,y,No
abundantes,,ADJ,O,abundante,
.,PUNCT,PUNCT,O,.,No
"""",PUNCT,PUNCT,O,"""",No
¿,PUNCT,PUNCT,B,¿,No
Rúcula,PROPN,PROPN,I,Rúcula,No
selvática,,ADJ,O,selvático,
?,PUNCT,PUNCT,O,?,No
¿,PUNCT,PUNCT,O,¿,No
Te,PRON,PRON,O,Te,No
la,DET,DET,O,lo,No
trae,,VERB,O,traer,
Tarzán,PROPN,PROPN,B,Tarzán,No
?,PUNCT,PUNCT,O,?,No
¿,PUNCT,PUNCT,O,¿,No
El,DET,DET,B,El,No
rey,Name Entity,NOUN,I,rey,No
león,PROPN,PROPN,I,león,No
?,PUNCT,PUNCT,O,?,No
Me,PRON,PRON,B,Me,No
tienen,Stop Word,VERB,I,tener,No
los,DET,DET,I,lo,No
huevos,Name Entity,NOUN,I,huevo,No
llenos,Name Entity,ADJ,I,lleno,No
con,ADP,ADP,I,con,No
el,DET,DET,I,el,No
snobismo,Name Entity,NOUN,I,snobismo,No
"""",PUNCT,PUNCT,O,"""",No
",",PUNCT,PUNCT,O,",",No
tipea,,NOUN,O,tipea,
",",PUNCT,PUNCT,O,",",No
furioso,,ADJ,O,furioso,
",",PUNCT,PUNCT,O,",",No
un,DET,DET,O,uno,No
lector,,NOUN,O,lector,
harto,,ADJ,O,hartar,
de,ADP,ADP,O,de,No
las,DET,DET,O,los,No
innovaciones,,NOUN,O,innovación,
.,PUNCT,PUNCT,O,.,No
También,ADV,ADV,B,También,No
hay,AUX,AUX,O,haber,No
indignación,,NOUN,O,indignación,
por,ADP,ADP,O,por,No
la,DET,DET,O,lo,No
llegada,,NOUN,O,llegar,
de,ADP,ADP,O,de,No
los,DET,DET,O,lo,No
frapuccinos,,NOUN,O,frapuccinos,
que,PRON,PRON,O,que,No
quieren,,VERB,O,querer,
competir,,VERB,O,competir,
con,ADP,ADP,O,con,No
el,DET,DET,O,el,No
café,,NOUN,O,café,
de,ADP,ADP,O,de,No
barrio,,NOUN,O,barrio,
",",PUNCT,PUNCT,O,",",No
y,CONJ,CONJ,O,y,No
con,ADP,ADP,O,con,No
las,DET,DET,O,los,No
donuts,,NOUN,O,donut,
",",PUNCT,PUNCT,O,",",No
rollos,,NOUN,O,rollo,
de,ADP,ADP,O,de,No
canela,,NOUN,O,canelo,
",",PUNCT,PUNCT,O,",",No
y,CONJ,CONJ,O,y,No
muffins,,NOUN,O,muffins,
que,SCONJ,SCONJ,O,que,No
en,ADP,ADP,O,en,No
apariencia,,NOUN,O,apariencia,
han,AUX,AUX,O,haber,No
llegado,AUX,AUX,O,llegar,No
a,ADP,ADP,O,a,No
la,DET,DET,B,lo,No
Argentina,PROPN,PROPN,I,Argentina,No
para,ADP,ADP,O,parir,No
asesinar,,VERB,O,asesinar,
a,ADP,ADP,O,a,No
las,DET,DET,O,los,No
facturas,,NOUN,O,facturar,
y,CONJ,CONJ,O,y,No
a,ADP,ADP,O,a,No
los,DET,DET,O,lo,No
libritos,,NOUN,O,libritos,
de,ADP,ADP,O,de,No
grasa,,NOUN,O,graso,
.,PUNCT,PUNCT,O,.,No
Con,ADP,ADP,B,Con,No
los,DET,DET,I,lo,No
scones,Name Entity,NOUN,I,scones,No
",",PUNCT,PUNCT,O,",",No
las,DET,DET,O,los,No
medialunas,,NOUN,O,medialuna,
y,CONJ,CONJ,O,y,No
el,DET,DET,O,el,No
ristretto,,NOUN,O,ristretto,
",",PUNCT,PUNCT,O,",",No
en,ADP,ADP,O,en,No
cambio,,NOUN,O,cambiar,
",",PUNCT,PUNCT,O,",",No
está,AUX,AUX,O,estar,No
todo,PRON,PRON,O,todo,No
bien,ADV,ADV,O,bien,No
.,PUNCT,PUNCT,O,.,No
No,ADV,ADV,B,No,No
hay,AUX,AUX,I,haber,No
pica,Name Entity,NOUN,I,picar,No
ni,CONJ,CONJ,O,ni,No
resentimiento,,NOUN,O,resentimiento,
",",PUNCT,PUNCT,O,",",No
ya,ADV,ADV,O,ya,No
son,AUX,AUX,O,ser,No
parte,Stop Word,NOUN,O,partir,No
del,ADP,ADP,O,del,No
paisaje,,NOUN,O,paisaje,
porteño,,ADJ,O,porteño,
.,PUNCT,PUNCT,O,.,No
Al,ADP,ADP,B,Al,No
parecer,Name Entity,NOUN,I,parecer,No
",",PUNCT,PUNCT,I,",",No
nos,PRON,PRON,I,no,No
incomoda,Name Entity,VERB,I,incomodar,No
todo,DET,DET,I,todo,No
lo,DET,DET,I,el,No
nuevo,Stop Word,ADJ,I,nuevo,No
",",PUNCT,PUNCT,O,",",No
lo,DET,DET,O,el,No
diferente,Stop Word,ADJ,O,diferente,No
",",PUNCT,PUNCT,O,",",No
lo,DET,DET,O,el,No
que,PRON,PRON,O,que,No
llega,,VERB,O,llegar,
desde,ADP,ADP,O,desde,No
lejos,ADV,ADV,O,lejos,No
y,CONJ,CONJ,O,y,No
nuestro,DET,DET,O,nuestro,No
paladar,,NOUN,O,paladar,
no,ADV,ADV,O,no,No
puede,AUX,AUX,O,poder,No
"""",PUNCT,PUNCT,O,"""",No
leer,,VERB,O,leer,
"""",PUNCT,PUNCT,O,"""",No
.,PUNCT,PUNCT,O,.,No
Nos,PRON,PRON,B,Nos,No
quejamos,Name Entity,VERB,I,quejar,No
de,ADP,ADP,I,de,No
las,DET,DET,I,los,No
nuevas,Stop Word,ADJ,I,nuevo,No
pizzas,Name Entity,NOUN,I,pizza,No
con,ADP,ADP,I,con,No
rúcula,Name Entity,NOUN,I,rúcula,No
y,CONJ,CONJ,O,y,No
queso,,NOUN,O,queso,
brie,,VERB,O,brie,
",",PUNCT,PUNCT,O,",",No
de,ADP,ADP,O,de,No
los,DET,DET,O,lo,No
tiraditos,,NOUN,O,tiraditos,
de,ADP,ADP,O,de,No
lenguado,,NOUN,O,lenguado,
y,CONJ,CONJ,O,y,No
de,ADP,ADP,O,de,No
los,DET,DET,O,lo,No
macarons,,NOUN,O,macarons,
sin,ADP,ADP,O,sin,No
entender,AUX,AUX,O,entender,No
que,SCONJ,SCONJ,O,que,No
las,DET,DET,O,los,No
comidas,,NOUN,O,comida,
existen,Stop Word,VERB,O,existir,No
mientras,SCONJ,SCONJ,O,mientras,No
haya,AUX,AUX,O,haber,No
alguien,PRON,PRON,O,alguien,No
que,PRON,PRON,O,que,No
las,PRON,PRON,O,los,No
haga,,VERB,O,hacer,
y,CONJ,CONJ,O,y,No
que,SCONJ,SCONJ,O,que,No
las,PRON,PRON,O,los,No
quiera,,VERB,O,querer,
comer,,VERB,O,comer,
.,PUNCT,PUNCT,O,.,No
El,DET,DET,B,El,No
sushi,Name Entity,NOUN,I,sushi,No
no,ADV,ADV,I,no,No
va,AUX,AUX,I,ir,No
a,ADP,ADP,I,a,No
matar,Name Entity,VERB,I,matar,No
a,ADP,ADP,I,a,No
la,DET,DET,I,lo,No
milanesa,Name Entity,NOUN,I,milanés,No
.,PUNCT,PUNCT,O,.,No
Si,SCONJ,SCONJ,B,Si,No
las,DET,DET,I,los,No
milanesas,Name Entity,NOUN,I,milanés,No
mueren,,VERB,O,morir,
",",PUNCT,PUNCT,O,",",No
será,AUX,AUX,O,ser,No
porque,SCONJ,SCONJ,O,porque,No
la,DET,DET,O,lo,No
carne,,NOUN,O,carne,
se,PRON,PRON,O,se,No
volvió,,VERB,O,volver,
más,ADV,ADV,O,más,No
cara,,NOUN,O,caro,
que,SCONJ,SCONJ,O,que,No
el,DET,DET,O,el,No
salmón,,NOUN,O,salmón,
o,CONJ,CONJ,O,o,No
porque,SCONJ,SCONJ,O,porque,No
ya,ADV,ADV,O,ya,No
no,ADV,ADV,O,no,No
le,PRON,PRON,O,le,No
gustan,,VERB,O,gustar,
a,ADP,ADP,O,a,No
nadie,PRON,PRON,O,nadie,No
.,PUNCT,PUNCT,O,.,No
Ninguna,DET,DET,B,Ninguna,No
persona,,NOUN,O,personar,
querría,,VERB,O,querer,
seguir,AUX,AUX,O,seguir,No
escuchando,,VERB,O,escuchar,
el,DET,DET,O,el,No
mismo,DET,DET,O,mismo,No
disco,,NOUN,O,disco,
que,PRON,PRON,O,que,No
escuchaba,,VERB,O,escuchar,
a,ADP,ADP,O,a,No
los,DET,DET,O,lo,No
quince,NUM,NUM,O,quince,No
años,,NOUN,O,año,
",",PUNCT,PUNCT,O,",",No
ni,CONJ,CONJ,O,ni,No
vestirse,,VERB,O,vestirse,
con,ADP,ADP,O,con,No
la,DET,DET,O,lo,No
ropa,,NOUN,O,ropa,
que,PRON,PRON,O,que,No
se,PRON,PRON,O,se,No
usaba,,VERB,O,usar,
en,ADP,ADP,O,en,No
1910,,NOUN,O,1910,
",",PUNCT,PUNCT,O,",",No
pero,CONJ,CONJ,O,pero,No
la,DET,DET,O,lo,No
cocina,,NOUN,O,cocinar,
",",PUNCT,PUNCT,O,",",No
por,ADP,ADP,O,por,No
desgracia,,NOUN,O,desgraciar,
",",PUNCT,PUNCT,O,",",No
no,ADV,ADV,O,no,No
ha,AUX,AUX,O,haber,No
tenido,Stop Word,VERB,O,tener,No
la,DET,DET,O,lo,No
misma,DET,DET,O,mismo,No
suerte,,NOUN,O,suerte,
.,PUNCT,PUNCT,O,.,No
Es,AUX,AUX,B,Es,No
una,DET,DET,I,uno,No
pena,Name Entity,NOUN,I,penar,No
",",PUNCT,PUNCT,O,",",No
pero,CONJ,CONJ,O,pero,No
es,AUX,AUX,O,ser,No
verdad,Stop Word,NOUN,O,verdad,No
.,PUNCT,PUNCT,O,.,No
Para,ADP,ADP,B,Para,No
mucha,DET,DET,I,mucho,No
gente,Name Entity,NOUN,I,gente,No
",",PUNCT,PUNCT,O,",",No
aquellos,PRON,PRON,O,aquel,No
que,PRON,PRON,O,que,No
quieran,,VERB,O,querer,
comer,,VERB,O,comer,
algo,PRON,PRON,O,algo,No
más,ADV,ADV,O,más,No
que,SCONJ,SCONJ,O,que,No
ravioles,,ADJ,O,ravioles,
",",PUNCT,PUNCT,O,",",No
variar,,VERB,O,variar,
con,ADP,ADP,O,con,No
un,DET,DET,O,uno,No
trago,,NOUN,O,tragar,
novedoso,,ADJ,O,novedoso,
",",PUNCT,PUNCT,O,",",No
o,CONJ,CONJ,O,o,No
probar,,VERB,O,probar,
una,PRON,PRON,O,uno,No
de,ADP,ADP,O,de,No
esas,DET,DET,O,ese,No
frutas,,NOUN,O,fruto,
raras,Stop Word,ADJ,O,raro,No
que,PRON,PRON,O,que,No
vienen,,VERB,O,venir,
de,ADP,ADP,O,de,No
Oriente,PROPN,PROPN,B,Oriente,No
",",PUNCT,PUNCT,O,",",No
son,AUX,AUX,O,ser,No
los,DET,DET,O,lo,No
asesinos,,NOUN,O,asesino,
de,ADP,ADP,O,de,No
sus,DET,DET,O,su,No
tradiciones,,NOUN,O,tradición,
.,PUNCT,PUNCT,O,.,No
Carolina,PROPN,PROPN,B,Carolina,No
Aguirre,PROPN,PROPN,I,Aguirre,No
se,PRON,PRON,O,se,No
recibió,,VERB,O,recibir,
de,ADP,ADP,O,de,No
guionista,,NOUN,O,guionista,
en,ADP,ADP,O,en,No
la,DET,DET,O,lo,No
Escuela,PROPN,PROPN,B,Escuela,No
Nacional,PROPN,PROPN,I,Nacional,No
de,ADP,ADP,I,de,No
Experimentación,PROPN,PROPN,I,Experimentación,No
y,CONJ,CONJ,O,y,No
realización,,NOUN,O,realización,
cinematográfica,,ADJ,O,cinematográfico,
(,PUNCT,PUNCT,O,(,No
ENERC,PROPN,PROPN,B,ENERC,No
),PUNCT,PUNCT,O,),No
en,ADP,ADP,O,en,No
el,DET,DET,O,el,No
año,,NOUN,O,año,
2000,NUM,NUM,O,2000,No
.,PUNCT,PUNCT,O,.,No
Es,AUX,AUX,O,Es,No
autora,,NOUN,O,autor,
de,ADP,ADP,O,de,No
los,DET,DET,O,lo,No
blogs,,NOUN,O,blogs,
Bestiaria,PROPN,PROPN,B,Bestiaria,No
(,PUNCT,PUNCT,O,(,No
que,PRON,PRON,O,que,No
se,PRON,PRON,O,se,No
editó,,VERB,O,editar,
como,SCONJ,SCONJ,O,comer,No
libro,,NOUN,O,librar,
bajo,ADP,ADP,O,bajar,No
el,DET,DET,O,el,No
sello,,NOUN,O,sellar,
Aguilar,PROPN,PROPN,B,Aguilar,No
en,ADP,ADP,O,en,No
2008,,NOUN,O,2008,
),PUNCT,PUNCT,O,),No
y,CONJ,CONJ,O,y,No
Ciega,PROPN,PROPN,B,Ciega,No
a,ADP,ADP,O,a,No
citas,,NOUN,O,citar,
",",PUNCT,PUNCT,O,",",No
que,PRON,PRON,O,que,No
además,ADV,ADV,O,además,No
de,ADP,ADP,O,de,No
transformarse,,NOUN,O,transformarse,
en,ADP,ADP,O,en,No
un,DET,DET,O,uno,No
libro,,NOUN,O,librar,
se,PRON,PRON,O,se,No
transformó,,VERB,O,transformar,
en,ADP,ADP,O,en,No
la,DET,DET,O,lo,No
primera,Stop Word,ADJ,O,primero,No
serie,,NOUN,O,seriar,
de,ADP,ADP,O,de,No
televisión,,NOUN,O,televisión,
adaptada,,ADJ,O,adaptar,
de,ADP,ADP,O,de,No
un,DET,DET,O,uno,No
blog,,NOUN,O,blog,
en,ADP,ADP,O,en,No
español,,NOUN,O,español,
.,PUNCT,PUNCT,O,.,No
Colaboró,Name Entity,VERB,B,Colaboró,No
con,ADP,ADP,O,con,No
diversos,DET,DET,O,diverso,No
diarios,,NOUN,O,diario,
y,CONJ,CONJ,O,y,No
revistas,,NOUN,O,revistar,
como,SCONJ,SCONJ,O,comer,No
Joy,PROPN,PROPN,B,Joy,No
",",PUNCT,PUNCT,O,",",No
Crítica,PROPN,PROPN,B,Crítica,No
de,ADP,ADP,I,de,No
la,DET,DET,I,lo,No
Argentina,PROPN,PROPN,I,Argentina,No
",",PUNCT,PUNCT,O,",",No
In,ADP,ADP,B,In,No
",",PUNCT,PUNCT,O,",",No
Metrópolis,PROPN,PROPN,B,Metrópolis,No
",",PUNCT,PUNCT,O,",",No
Gataflora,PROPN,PROPN,B,Gataflora,No
",",PUNCT,PUNCT,O,",",No
Ohlalá,PROPN,PROPN,B,Ohlalá,No
y,CONJ,CONJ,O,y,No
La,DET,DET,B,La,No
mujer,Name Entity,NOUN,I,mujer,No
de,ADP,ADP,I,de,No
mi,DET,DET,I,mi,No
vida,Name Entity,NOUN,I,vida,No
.,PUNCT,PUNCT,O,.,No
Como,SCONJ,SCONJ,B,Como,No
guionista,Name Entity,NOUN,I,guionista,No
escribe,Name Entity,VERB,I,escribir,No
para,ADP,ADP,I,parir,No
televisión,Name Entity,NOUN,I,televisión,No
y,CONJ,CONJ,I,y,No
publicidad,Name Entity,NOUN,I,publicidad,No
en,ADP,ADP,I,en,No
canales,Name Entity,NOUN,I,canal,No
y,CONJ,CONJ,O,y,No
productoras,,NOUN,O,productor,
como,SCONJ,SCONJ,O,comer,No
Pramer,PROPN,PROPN,B,Pramer,No
",",PUNCT,PUNCT,O,",",No
Promofilm,PROPN,PROPN,B,Promofilm,No
",",PUNCT,PUNCT,O,",",No
Mandarina,PROPN,PROPN,B,Mandarina,No
y,CONJ,CONJ,O,y,No
Camilo,PROPN,PROPN,B,Camilo,No
Ad,PROPN,PROPN,I,Ad,No
Hoc,PROPN,PROPN,I,Hoc,No
.,PUNCT,PUNCT,O,.,No
Actualmente,ADV,ADV,O,Actualmente,No
es,AUX,AUX,O,ser,No
columnista,,NOUN,O,columnista,
del,ADP,ADP,O,del,No
programa,Name Entity,NOUN,B,programar,No
Mañana,ADV,ADV,I,Mañana,No
es,AUX,AUX,O,ser,No
tarde,ADV,ADV,O,tardar,No
",",PUNCT,PUNCT,O,",",No
en,ADP,ADP,O,en,No
Radio,PROPN,PROPN,B,Radio,No
del,ADP,ADP,I,del,No
Plata,PROPN,PROPN,I,Plata,No
AM,PROPN,PROPN,I,AM,No
1030,NUM,NUM,I,1030,No
y,CONJ,CONJ,O,y,No
en,ADP,ADP,O,en,No
su,DET,DET,O,su,No
blog,,NOUN,O,blog,
Wasabi,PROPN,PROPN,B,Wasabi,No
",",PUNCT,PUNCT,O,",",No
en,ADP,ADP,O,en,No
Planeta,PROPN,PROPN,B,Planeta,No
Joy,PROPN,PROPN,I,Joy,No
.,PUNCT,PUNCT,O,.,No
Se,PRON,PRON,O,Se,No
encuentra,AUX,AUX,O,encontrar,No
trabajando,,VERB,O,trabajar,
en,ADP,ADP,O,en,No
su,DET,DET,O,su,No
próximo,Stop Word,ADJ,O,próximo,No
libro,,NOUN,O,librar,
",",PUNCT,PUNCT,O,",",No
que,PRON,PRON,O,que,No
saldrá,,VERB,O,salir,
directamente,ADV,ADV,O,directamente,No
en,ADP,ADP,O,en,No
papel,,NOUN,O,papel,
a,ADP,ADP,O,a,No
fines,,NOUN,O,finar,
del,ADP,ADP,O,del,No
2010,,NOUN,O,2010,
.,PUNCT,PUNCT,O,.,No
"""",PUNCT,PUNCT,O,"""",No
ARTICLE0058,Name Entity,NOUN,B,ARTICLE0058,No
",",PUNCT,PUNCT,O,",",No
Borrador,PROPN,PROPN,B,Borrador,No
de,ADP,ADP,O,de,No
una,DET,DET,O,uno,No
vida,,NOUN,O,vida,
",",PUNCT,PUNCT,O,",",No
"""",PUNCT,PUNCT,O,"""",No
En,ADP,ADP,O,En,No
un,DET,DET,O,uno,No
relato,,NOUN,O,relatar,
construido,,ADJ,O,construir,
a,ADP,ADP,O,a,No
partir,Stop Word,NOUN,O,partir,No
de,ADP,ADP,O,de,No
grabaciones,,NOUN,O,grabación,
",",PUNCT,PUNCT,O,",",No
Julian,PROPN,PROPN,B,Julian,No
